nom_sv,site_vote_id,circonscription_id
EP. BETUMBE,3021083,3021
EP. IBALI NGONGO,3021084,3021
EP. MONGATA/B,3021085,3021
CENTRE DE SANTE BAKUNGU,3021086,3021
E.P 2 NSELENGE,3021087,3021
E.P. BELEMBE,3021088,3021
E.P. MPANZA,3021089,3021
EP  BONKUBA,3021090,3021
EP. 1 LOBEKE,3021091,3021
EP. BAKELE,3021092,3021
EP. BAKUNGU,3021093,3021
EP. BOSENGE,3021094,3021
EP. ISOKO/MPATAMBALU,3021095,3021
EP. LOBALU,3021096,3021
EP. MANGA,3021097,3021
EP. MBOYO BANKAIE,3021098,3021
EP. MPOKOTE,3021099,3021
EP. MPUNZOBEKE,3021100,3021
EP.2 BANKULU,3021101,3021
EP.3 BOONGO,3021102,3021
INSTITUT MOKOMO,3021103,3021
INSTITUT MOSALA,3021104,3021
INSTITUT NKELE,3021105,3021
NSELENGE /LIKWANGOLA,3021106,3021
PS. BOTANDA,3021107,3021
PS. NKOLELOKWA,3021108,3021
C.S NTANDA 1,3021109,3021
C.S NTANDA 2,3021110,3021
E.P. NSONDI,3021111,3021
EP. MABA,3021112,3021
I.T.A. BOTENDI,3021113,3021
INSTITUT BONANO,3021114,3021
INSTITUT MPENGE NTANDEMBELO,3021115,3021
CABANE DE BANDELE,3022001,3022
CABANE DE BEKOKO,3022002,3022
E.P. BOMPOMBO/BATWA,3022004,3022
E.P. ISOLU/IBOKE,3022005,3022
E.P. MOMBANKOLO IREKO,3022006,3022
E.P. NKOMO,3022007,3022
BENYENYE,3022008,3022
E.P BOKOLI WABONGO,3022009,3022
ILANGA-NGALI,3022010,3022
E.P MANGIOBALA,3022011,3022
E.P NKAMPANGA,3022012,3022
E.P. IKOLO/BATWA,3022013,3022
E.P. ILANGOSONGO,3022014,3022
E.P.IKOLO TWELIA,3022015,3022
E.P.ILENGE,3022016,3022
E.P.MPOLO,3022017,3022
E.P.SALISA/BOBENDE,3022018,3022
INSTITUT WANG ILENGE,3022019,3022
CABANE WANGATA,3022020,3022
"E,P BISENGE BATWA",3022021,3022
"E,P, ILONGO BATWA",3022022,3022
E.P. 2 BOLONGOWETI,3022024,3022
BATIMENT ADMINISTRATIF,3022025,3022
CENTRE DE SANTE DE BESAW-WESE,3022026,3022
E.P. EKONTENKELE,3022027,3022
E.P. MOLELE,3022028,3022
E.P. NGALI,3022029,3022
CABANE DE BUNGONKONI,3022030,3022
E.P IKONGOLU,3022032,3022
E.P. BONKEKA I,3022033,3022
E.P. DUELO,3022034,3022
E.P.ABDALLAH,3022036,3022
E.P.BEENGO,3022037,3022
E.P.MBETENKOY,3022038,3022
E.P.NGONDI,3022040,3022
EP. PENDJWA/ NZEMBE 2,3022041,3022
EP2 ELIMA,3022042,3022
CABANE NGELO,3022043,3022
CENTRE DE SANTE EBANZA,3022044,3022
"E,P, EBANZA",3022045,3022
"E,P, NKOLETULU",3022046,3022
E.P LOTALE/IBAMBA,3022047,3022
E.P. BEBONGO,3022048,3022
E.P. IBEKE NGEMBO,3022049,3022
E.P. ILUNGU,3022050,3022
E.P. LOKAKAW/BAAMBE,3022051,3022
"E,P IPEKWA",3022053,3022
"E,P LISANSI",3022054,3022
E.P BOBEKE,3022055,3022
E.P BOSABOLA,3022056,3022
E.P. BOKENGE/IBONGIA,3022057,3022
E.P. BOLELE MPELA,3022058,3022
E.P. BOLONGO WELI,3022059,3022
E.P. LOBANGA/NGELE,3022060,3022
E.P.LOFOLOKO/BOSAKE,3022061,3022
E.P.LOKUMO,3022062,3022
EP INUNU/ MAMA YAKA,3022063,3022
INSTITUT BWANGO,3022064,3022
INSTITUT INTSULI,3022065,3022
INSTITUT KESEMI/ MAMA YAKA,3022066,3022
BESILO,3022067,3022
CS IKOYO,3022068,3022
"E,P, IBEKE BATWA/NGILA",3022069,3022
E.P. MAMA YOTO,3022071,3022
C.S MBUNGA,3022072,3022
"E,P SULEIMAN",3022073,3022
EP BONGILI,3022074,3022
INSTITUT EWUSU,3022075,3022
INSTITUT IFUNGA,3022076,3022
CENTRE DE SANTE  MONYO,3022077,3022
E.P. 1 LOLANGO/IFUMBA,3022078,3022
E.P. BOSANO,3022079,3022
E.P.LOKOKOLOKO,3022081,3022
INSTITUT BOLINGO/NTWEYA,3022084,3022
INSTITUT IMENGA,3022085,3022
E.P. BONGILA,3022086,3022
INSTITUT MPUNGU,3022087,3022
CABANE BEEMBO,3022088,3022
E.P BENGOLO,3022089,3022
E.P LOKOMBE BATWA,3022090,3022
E.P MBOLO/BATWA,3022091,3022
E.P NDONGO,3022092,3022
EP IKONGO MUKE,3022094,3022
CENTRE DE SANTE MOGERO,3022095,3022
E.P MOGERO,3022096,3022
E.P. BIANAMBULA,3022097,3022
E.P. BOONGO,3022098,3022
E.P. LIESSE BATWA/BEKUNGU,3022099,3022
E.P. MPENGE/BATWA,3022100,3022
CENTRE DE SANTE DE KIRI,3022101,3022
CENTRE DE SANTE MAKANZA,3022102,3022
E.P. BEKONDENYENGE/BATWA,3022103,3022
E.P. IBINZA II,3022104,3022
INSTITUT DE BULI II,3022105,3022
INSTITUT LISANGA II,3022106,3022
INSTITUT LOBOKO,3022107,3022
C.S DANZER,3023001,3023
C.S NONGEMPELA,3023002,3023
E.P MPOTO,3023003,3023
INST. LABA,3023004,3023
INST.ANDERSEN,3023005,3023
INSTITUT LWILA,3023006,3023
CENTRE DE SANTE  NKILE,3023007,3023
E.P. BONYE,3023008,3023
E.P. BOOLI BADINGA,3023009,3023
EP. IKILA,3023010,3023
EP. IWALA,3023011,3023
EP. MPAKATE,3023012,3023
EP2. IKALA,3023013,3023
INSTITUT IPAKI,3023014,3023
INSTITUT MOYI NSHIMA,3023015,3023
CS BOLEKO,3023016,3023
E.P BOLEKO,3023017,3023
EP NGENDO,3023018,3023
E.P. I BOKWANKOSO,3023019,3023
EP LUNA/IYEMBE,3023020,3023
E.P. WANGA,3023021,3023
EP. IKWALESHO,3023022,3023
EP. MPEKESO,3023023,3023
EP. MUNENE,3023024,3023
EP.2 BOKWANKOSO,3023025,3023
INSTITUT MOMILAKO,3023026,3023
INSTITUT BELINGO,3023027,3023
INSTITUT BOKOTE,3023028,3023
CS.BOMPOMBO,3023029,3023
E.P. IMOMA,3023030,3023
EP. NGANDU,3023031,3023
EP.EGIDE NGOKOSO,3023032,3023
EP2. MBONGO,3023033,3023
INSTITUT MOSAKOLI,3023034,3023
EP KEPLEK,3023035,3023
C.S POPOMBO,3023036,3023
E.P. EKWAYOLO,3023037,3023
E.P. LOKOLO,3023038,3023
E.P. MPENGA,3023039,3023
E.P2 BOKAA,3023040,3023
EP1 POPOMBO,3023041,3023
CENTRE DE SANTE BOMBOLE1,3023042,3023
CENTRE DE SANTE MIMIA,3023043,3023
E.P. 1 BISENGE,3023044,3023
E.P. BAMPUMBE,3023045,3023
E.P. NKOLE BELOY,3023046,3023
E.P. IKONGO,3023047,3023
E.P. NKAKIOTIKE,3023048,3023
E.P. SAMA,3023049,3023
E.P2 LOKONGO,3023050,3023
EP. BELONGE/NKOPO,3023051,3023
EP. BONKOKO,3023052,3023
EP.MAMAN NKUBA,3023054,3023
EP.SAMA,3023055,3023
EP2 BOMBULI/NGANGE,3023056,3023
E P 2 IBANGA,3023057,3023
INST.BOTAY EPI,3023058,3023
CENTRE DE SANTE IPOPE,3023059,3023
CENTRE DE SANTE MUNDJA,3023060,3023
E.P. MBAMBO,3023061,3023
EP BANYANO IPOPE,3023062,3023
EP BONDO,3023063,3023
EP. BOSANGE,3023064,3023
INST MPANO,3023065,3023
POSTE DE SANTE MANGA,3023066,3023
C.S  MOMBE CAMP,3023067,3023
E.P. DILO,3023069,3023
E.P. INDOLO-NDONGO,3023070,3023
E.P. LWANGA,3023071,3023
E.P. MANDJOLI,3023072,3023
E.P. MOMBE,3023073,3023
E.P. NDONGO MPOMBI,3023074,3023
E.P. NGONKOSO,3023075,3023
E.P.2 MOLENDE,3023076,3023
INST. BENA-BENDI,3023077,3023
"""""INST. D""""""""EKIEM""""",3023078,3023
INST. PEDAGOGIQUE BONGISA,3023079,3023
CENTRE DE SANTE BONGIMBA BEACH,3023080,3023
E.P.1 BOMBULI,3023081,3023
EP. LONGA,3023082,3023
EP.6 MOLENDE,3023083,3023
INST. LOLIMI,3023084,3023
C.S LAPOLICE,3023085,3023
C.S LINET ETAT,3023086,3023
E.P. MPIKO,3023087,3023
EP. LOLE,3023088,3023
INST. BOMOI,3023089,3023
ITA BOKWANKUSU,3023090,3023
ITP OSHWE,3023091,3023
P.S ELIKYA,3023092,3023
"E,P IBEE",3024001,3024
"E,P MBWAN",3024002,3024
"E,P NDJAMPIE",3024003,3024
E. P. MAKAW / MPIANKANI,3024004,3024
E.P. IKOKO,3024005,3024
E.P. MBAN NE INUNU,3024006,3024
EP IBAYLEKETE/LENKO,3024007,3024
EP MOSHIMINE,3024008,3024
E. P. MAY - LEKETE,3024009,3024
E.P. ISAKA MBOLE,3024010,3024
EP  KIBAMBILI/MAKAYA,3024011,3024
EP IBAY,3024012,3024
EP MOBIE,3024013,3024
EP MPIAKA,3024014,3024
EP NDULA,3024015,3024
EP.LEBAMA,3024016,3024
EP2 KENSEKA,3024017,3024
EP2 MPAA,3024018,3024
INST. KENSEKA,3024019,3024
C.S WILOS/IBIA,3024020,3024
CABANE DE BONGAYASA/VANGA,3024021,3024
CS KONKIA,3024022,3024
E.P. LEBAMA/LEKEY,3024023,3024
EP. NTSHUNE,3024024,3024
EP. NDWANKOMBE,3024025,3024
EP ANTOINE/KENDALE,3024026,3024
EP BENDELA,3024027,3024
EP KIBAMBILI,3024028,3024
EP1 ISAKA,3024029,3024
EP2 KUTU MOKE,3024030,3024
INSTITUT BUNGU-BUNGU,3024031,3024
INSTITUT LESSENGE,3024032,3024
INSTITUT MABIE/KENGANI,3024033,3024
INSTITUT MOLEKE,3024034,3024
INSTITUT SALONGO,3024035,3024
INSTITUT USHANORE DE KONKIA,3024036,3024
E. P. LEKOLE,3024037,3024
EP BOYON,3024038,3024
EP DE LA RIVE,3024039,3024
EP MAMBENGA,3024040,3024
EP MONGOBELE ETAT,3024041,3024
EP SEKO,3024042,3024
EP. NSEMAMPIA,3024043,3024
EP2 MONGOBELE,3024044,3024
INSTITUT TOBONGI,3024046,3024
CABANE  DE BILONDI,3024047,3024
CABANE DE MULA,3024048,3024
CABANE DE MWANYA,3024049,3024
E P KESEKENDA,3024050,3024
E P MOTALIBO,3024051,3024
E.P. BOMO,3024052,3024
E.P. KEMPILI,3024054,3024
E.P. MBAMBAWELE,3024055,3024
E.P. MOMBILIZA,3024056,3024
E.P.1 KINGOMBE,3024057,3024
EP KEBELE,3024059,3024
EP KEMBA / LELAW,3024060,3024
EP KILAKO,3024061,3024
EP LISANGA,3024062,3024
EP MPOLO,3024063,3024
EP. MOKOLOMBU,3024064,3024
INST. BONDO BONZALE,3024065,3024
INSTITUT ITWA,3024066,3024
INSTITUT YIYA,3024067,3024
CENTRE DE SANTE CBU DUMA I,3024068,3024
CENTRE DE SANTE DE VUBA,3024069,3024
E P EKOTO,3024070,3024
E.P. MOSAKA,3024071,3024
E.P. UNGAN,3024072,3024
EP DUMA,3024073,3024
EP NOUR,3024074,3024
INSTITUT MAMA MODIRI,3024076,3024
CENTRE DE SANTE BOTEMOLA,3024077,3024
CENTRE DE SANTE LOLA,3024078,3024
E P BOSEKI,3024079,3024
E P ELONGO,3024080,3024
E P IPOKU,3024081,3024
E P LONYIKA,3024082,3024
E P YASA,3024084,3024
E.P. LUNA,3024085,3024
BOSOBE MISSION,3024086,3024
CENTRE DE SANTE MATUKU,3024087,3024
CS BOBO CK,3024088,3024
CS MBEKO,3024089,3024
E P MONDJIMA,3024090,3024
E.P. 1 MALEBO,3024091,3024
E.P. BUNA,3024092,3024
E.P. DUNGU,3024093,3024
E.P. MBILEY,3024094,3024
E.P. MOLIBI,3024095,3024
E.P. SEMENTOKO,3024096,3024
E.P. TENELE,3024097,3024
EP BOKUNI1,3024098,3024
EP BOMANGA,3024099,3024
I.T.A  KEMBA/KILIMA,3024100,3024
I.T.A NDJORE/SEBIE,3024101,3024
INST. ILANGA  LENKO,3024102,3024
INSTITUT  BONGISA,3024103,3024
INSTITUT IBANGAMA,3024104,3024
INSTITUT LEKERE,3024105,3024
INSTITUT MUNGUBI,3024106,3024
ITA MBEKO,3024107,3024
CENTRE DE SANTE MAKAW,3024108,3024
CS BAMABA,3024109,3024
E.P. 2 TOSALISANA,3024110,3024
E.P.SEKESILI,3024111,3024
EP KIMBANGUISTE,3024112,3024
INST. SELEKOKO,3024113,3024
CENTRE DE SANTE FARMALOLA,3024114,3024
CENTRE DE SANTE KEMPIMPI,3024115,3024
E.P. ELIKYA  MOTANGIRI,3024116,3024
E.P. IYEMAFI/ NSEDJURI,3024117,3024
E.P. KEMPA,3024118,3024
E.P. KEMPIMPI,3024119,3024
SEKESIRI,3024120,3024
E.P. NSEKIE,3024121,3024
E.P.ETITWA 2,3024122,3024
E.P.KEMBA/MPANDA,3024123,3024
E.P.MOKILA,3024124,3024
INST. JEEDAH,3024125,3024
INST. MBUEMU,3024126,3024
INSTITUT DIANGENDA,3024127,3024
INSTITUT LENO,3024128,3024
INSTITUT TOLINGANA,3024129,3024
EP 1 KUTU,3024130,3024
INSTITUT MFIMI,3024131,3024
EP BOLINGO,3024132,3024
INSTITUT TOTANGISA,3024133,3024
LYCEE KUTU,3024134,3024
CENTRE DE SANTE 1,3024135,3024
CENTRE DE SANTE 2,3024136,3024
E.P. LESYA,3024137,3024
EP MANKRE,3024138,3024
EP. BOLAMUNI,3024139,3024
EP.2 MOKEMA,3024140,3024
INST. PROF. DE SEMENDUA,3024141,3024
INSTITUT BOLINGO,3024142,3024
EP MADJOKO,3024144,3024
EP1 TOLO,3024145,3024
INST. BABAY,3024146,3024
CS NSANGA SANGA,3024147,3024
E.P. MBOLE,3024148,3024
E.P. SANGA SANGA,3024149,3024
ECOLE COMME LES ANGE,3024150,3024
EP ELIKYA,3024151,3024
INSTITUT BOKUNGU,3024152,3024
CENTRE DE SANTE KENGUBU,3024153,3024
COMPLEXE SCOLAIRE DE NIOKI,3024154,3024
COMPLEXE SCOLAIRE PROFESSIONNEL,3024155,3024
CS CEBU,3024156,3024
CS FRIGO,3024157,3024
E P 1 LWASA,3024158,3024
ITM  MONGANKOLO,3024159,3024
E.P. LIKWANGOLA,3024160,3024
E.P. MONKAIN,3024162,3024
E.P. ONANKIE,3024163,3024
E.P BONGINA,3025001,3025
E.P BOSIKI,3025002,3025
E.P NKANTEKE,3025003,3025
E.P. ISALI/MAMBU,3025004,3025
E.P. IZELI JVL,3025005,3025
E.P. LEBOMA /KENYA,3025006,3025
E.P. MOKORO,3025007,3025
E.P. NGILIVAU,3025008,3025
EP BONGENE/KESOMI,3025009,3025
EP NSENU,3025010,3025
EP. DIMA,3025011,3025
INST. MBALIMBUNI,3025012,3025
INST. NGABIDJO,3025013,3025
INSTITUT MABWIDI,3025015,3025
INSTITUT MPAA IZONO,3025016,3025
INSTITUT NGUNINGWE,3025018,3025
E.P. IPANU MANKOTO,3025019,3025
E.P. KANYA,3025020,3025
EP NGENZEYI,3025021,3025
EP. MASEKE,3025022,3025
EP. MPEE,3025023,3025
EP. NKOO/BAMPEE,3025025,3025
"""""INSTITUT D"""""""" IBAA BAMPEE""""",3025026,3025
INSTITUT IYAA BALEA,3025027,3025
INSTITUT IZELE,3025028,3025
INSTITUT KIEME,3025029,3025
INSTITUT TONDO 2,3025030,3025
CENTRE DE SANTE DE REFERENCE NDJOKELE,3025031,3025
EPLOBOBI,3025032,3025
E.P BOMPENSOLE/BOSOMBO,3025033,3025
E.P IBOLE,3025034,3025
E.P. 2 NGANTOKO,3025035,3025
E.P. LADI,3025036,3025
E.P. MBALA 1,3025037,3025
E.P. 1 VERONIQUE,3025038,3025
E.P. NGYUWU,3025039,3025
E.P.1 MIKUKA,3025040,3025
INST. MUSHIE,3025041,3025
INSTITUT KWANGO,3025042,3025
CENTRE DE SANTE BOTANANKASA,3026001,3026
CENTRE DE SANTE KIMBANGUISTE,3026002,3026
E.P. BOZO,3026003,3026
E.P. MAYU,3026004,3026
E.P. MIALESASA,3026005,3026
E.P. NDWA,3026006,3026
E.P. NGEMU,3026007,3026
E.P5 MOLENDE,3026008,3026
INSTITUT NGAMFULA,3026009,3026
CS ELIANE NTAHWA BONKWI,3026010,3026
CS ENDALA,3026011,3026
E.P. BAYINDU,3026012,3026
E.P. BIANGALA,3026013,3026
E.P. KIMBANGUISTE,3026014,3026
E.P. MABWA MPONZO,3026015,3026
E.P. MALEBO NKOO,3026016,3026
E.P. MALIESA,3026017,3026
E.P. MUARA,3026018,3026
E.P. NGALAO MONDALA,3026019,3026
E.P. NGAMBULU,3026020,3026
E.P. NGONGA NGWOMI,3026021,3026
E.P. NZABI,3026022,3026
E.P. TSHUMA,3026023,3026
E.P.2 LOSALO,3026024,3026
INST. ELONGA,3026025,3026
CENTRE DE PROMOTION SOCIALE,3026026,3026
CENTRE DE SANTE ASCARIS,3026027,3026
CENTRE DE SANTE LA POLICE,3026028,3026
E.P. ASOMBALONGA,3026029,3026
E.P. BONZONGO,3026030,3026
E.P. SALONGO,3026031,3026
CENTRE DE SANTE BONGENDE,3028001,3028
CENTRE DE SANTE BONTABA,3028002,3028
E.P. BOSONINABATO,3028003,3028
EP BOTSOBA,3028004,3028
EP MAMBONGO,3028005,3028
CENTRE NGOO,3028006,3028
COLLEGE MICHEL,3028007,3028
CS BOSWI KITABA,3028008,3028
E.P. TOKOLONGA,3028009,3028
EP.KABAKONE,3028010,3028
EP KIDIKI,3028011,3028
EP KITETEBE,3028012,3028
EP.REVEREND SHOURA,3028013,3028
EP MUVULA,3028014,3028
EP NGAMPOKO,3028015,3028
EP NGWEMBA,3028016,3028
EP NKOLO MITETE,3028017,3028
EP NKOSI NGELI,3028018,3028
EP NTALENGOMO,3028019,3028
INST KEKOKO,3028020,3028
INST KIMPOLO,3028021,3028
CS MISSION CATHOLIQUE,3028022,3028
E.P. 3 BOLINGO,3028023,3028
EP MPOLO NZIKU,3028024,3028
EP SOLEIL,3028025,3028
EP. MOY NGOBILA,3028026,3028
EP. SOLU,3028027,3028
EP1 KENANO,3028028,3028
INSTITUT  NGILI- MAMBONGO,3028029,3028
INSTITUT BULUMPENGE,3028030,3028
CENTRE DESANTE SION,3021116,3039
CENTRE MOMBILANGA,3021117,3039
INSTITUT MOMBILANGA,3021118,3039
INSTITUT TOSALISANA,3021119,3039
CENTRE DE SANTE JEHOVAH RAPHA,3021120,3039
CS MOMBOKONDA,3021121,3039
EP IKWANGOLA,3021122,3039
"EP, MOMBOKONDA",3021123,3039
"EP,1 INONGO",3021124,3039
C.S LA COLONNE DE FEU,3021125,3039
SALLE POLYVALENTE MPOLO MAURICE,3021126,3039
LUATEKAKA,3021127,3039
INSTITUT MAI-NDOMBE,3021128,3039
COLLEGE ELEZI,4011001,4011
E.P. 1 BOMPIKILIKI,4011002,4011
INSTITUT MAINGWA,4011003,4011
E.P. 2 SALONGO,4011004,4011
E.P. AIR CONGO,4011005,4011
E.P. EBALE,4011006,4011
E.P. ESENGO,4011007,4011
E.P. KIPOI,4011008,4011
E.P. MALEMBE,4011009,4011
EDAP/ISP-MBKA,4011010,4011
EP BOKOMBODJI,4011011,4011
EP DJOMBO,4011012,4011
EP ISIYA II,4011013,4011
EP LIZIBA,4011014,4011
EP MOLOLO,4011015,4011
EP NSANGA,4011016,4011
EP. SOMBOLO KABU,4011017,4011
EP. I MARIA,4011018,4011
INSTITUT DE BAMANYA,4011019,4011
INSTITUT DE MBANDAKA,4011020,4011
INSTITUT TECHN. AGR. ET VET. DE BOLOMBO,4011021,4011
EP SACRE CÂ´â”Â¢UR,4011022,4011
E.P. BOLONGO MABAYA,4011023,4011
E.P. BONGONDJO,4011024,4011
E.P. ETSINA NKITO,4011025,4011
E.P. LOLANGO,4011026,4011
EP BONSOLE,4011027,4011
EP EANGA,4011028,4011
"""""EP EKOF""""""""EKEMA""""",4011029,4011
EP EKOFO,4011030,4011
EP NSELE,4011031,4011
EP. SR JOSE 2,4011032,4011
INST. TECH. COM. BAKUSU,4011033,4011
INSTITUT CHRETIEN CONGOLAIS/BOLENGE,4011034,4011
INSTITUT MOTEYI,4011035,4011
BALONDO,4022001,4022
CENTRE DE SANTE BELONGA,4022002,4022
E.P. 4 BOLENGE,4022003,4022
INST. DIANGA,4022005,4022
POSTE DE SANTE BOSO NGOYO,4022006,4022
CS IBANGA,4022007,4022
E.P. BOYENGE,4022008,4022
E.P. MONZAMBI,4022009,4022
EP REV. BOSOMI,4022010,4022
EP BOSSOA,4022014,4022
CAMP IMBONGO,4022017,4022
BOSOSSA,4022018,4022
EP MAPAMBOLI,4022019,4022
EP. II. NDEKELE,4022020,4022
CENTRE DE SANTE ILAMBASA,4022021,4022
CS.CLINIQUE EVANGELIQUE,4022022,4022
E.P. BOSO LOMBO,4022023,4022
EP  MOMBASA,4022025,4022
INSTITUT ITOTELA,4022026,4022
CABANE EBUNDU,4022036,4022
EP. AMBA,4022041,4022
CAMPEMENT BENKEBE,4022044,4022
EP EKUMU,4022045,4022
INSTITUT LOSOMBO,4022046,4022
CENTRE DE SANTE BOMENGE,4022047,4022
CENTRE DE SANTE BOSO MONDOMBA,4022048,4022
EP BONGENDE,4022049,4022
INSTITUT MONYANGA,4022051,4022
E.N-INST. MASALE,4022052,4022
E.P. ELIKI,4022053,4022
E.P.MABIA,4022054,4022
EP BOSO NJEMA,4022056,4022
I.T.A  SEMODJA,4022057,4022
INSTITUT ITUKU,4022058,4022
E.P. BOSO MBIFA,4022060,4022
E.P. ELANGA,4022061,4022
E.P. LIKWELO,4022062,4022
INSTITUT LIGBALO,4022064,4022
INST. SCIENT. ET SOC MOLENDE,4022065,4022
CENTRE DE SANTE BOSO SEBE,4022066,4022
INSTITUT MALOKA,4022067,4022
E.P. BOSO EBENE,4022068,4022
EP BOBOKU,4022069,4022
BOSO ASUKOMO,4022070,4022
EP NZEBI,4022071,4022
INSTITUT AYELA,4022072,4022
POST DE SANTE BOPONGO,4022073,4022
CENTRE DACTION SOCIALE,4022074,4022
EP AVENIR,4022075,4022
COLLEGE EKUKU,4022076,4022
INSTITUT MUKASA,4022077,4022
EP LOALA,4022079,4022
BATIMENT ADMIN. BOKAMA MOKE I,4022080,4022
CABANE IYEFE,4022081,4022
EP  ILONGA-ISEA NKEY,4022085,4022
EP ETUWE MBUNGA,4022087,4022
INST NSOMBOLA,4022089,4022
INST. ILENGA,4022094,4022
E.P. REV. ABBE IFANGE,4022095,4022
CABANE DE  SONGO 2,4022100,4022
EP ILONGO,4022101,4022
EP LUMUNIKIO,4022102,4022
EP2 ESANGA,4022103,4022
BOLEKE RIVIERE,4022105,4022
CENTRE DE SANTE IFUTO NKUNDO,4022106,4022
E.P. 2 PENZELE,4022107,4022
EP IFUWA,4022108,4022
HANGARE MPONGO,4022109,4022
BAKAKO RIVIERE,4022113,4022
E.P. 2 BONYANGA,4022114,4022
EP MINGATA,4022116,4022
EP WABILANGA,4022117,4022
EP  BOKOLONGO,4022119,4022
EP BONYEKA,4022121,4022
EP MEDINE,4022123,4022
EP YULI,4022124,4022
CAMPEMENT LISALA,4022126,4022
E.P. MPOMBO,4022127,4022
EP  NTOMBA,4022128,4022
EP EGOLONDUKI,4022129,4022
EP IKELEMBA,4022130,4022
EP ILONGO,4022131,4022
CENTRE DE SANTE BOLOMBA LIKOLO,4022132,4022
E.P. BATAPALA,4022133,4022
EP LIKBANDA,4022134,4022
EP MOYEKOLI,4022135,4022
EP MOSUNGI,4023001,4023
E.P. 2 BATSINA,4023002,4023
EP BENKWESE 1,4023003,4023
EP BOLIMA RIVE,4023004,4023
EP WAFE,4023005,4023
POSTE DE SANTE BOKENYOLA,4023006,4023
CENTRE DE SANTE,4023007,4023
E.P BOSEME,4023008,4023
EP ENGONDJO,4023009,4023
EP NKOMBO,4023010,4023
EP. BOLOKO,4023011,4023
INSTITUT BONGUMA,4023012,4023
E.P BOAMANO,4023013,4023
E.P LOSENGE,4023014,4023
E.P. BOIMBO,4023016,4023
EP BOLEKE,4023017,4023
EP ETOO,4023018,4023
EP LOSOFI,4023019,4023
EP .MBANZA,4023020,4023
EP IMOMO,4023021,4023
E.P. BONGALE,4023022,4023
EP 1 BONTONGO EBALE,4023023,4023
EP ETERNEL,4023024,4023
INST ITIMBIRI,4023025,4023
CENTRE DE SANTE IKENGE,4023026,4023
EP.BOKOLONGO,4023027,4023
INST. NKASA,4023028,4023
E.P BAYOKO,4023029,4023
E.P. IFAMBE,4023030,4023
EP BELEMBA,4023031,4023
BATSINA,4023032,4023
EP2 LIFUMBA,4023033,4023
CI  LUTE,4023034,4023
E.P. BOLINGAMBI,4023035,4023
E.P. BONDENGENGAMBI,4023036,4023
EP BOLOKA,4023037,4023
EP BOYELA,4023038,4023
EP IFEFO,4023039,4023
EP INDIKA,4023040,4023
EP. NKASA,4023041,4023
CABANE BINGILI 2,4023042,4023
E.P. MAKAKO,4023043,4023
EP1. LIKOKI,4023044,4023
CS BOLENA,4023045,4023
CS IFOMI BOENGA,4023046,4023
E.P MBENGA,4023047,4023
E.P. ESEKAMA,4023048,4023
EP BOKALA,4023049,4023
INST. BOKANYA,4023050,4023
CS PAROISSIAL,4023051,4023
E.P. NGOMU,4023052,4023
EP BEMPUMBA,4023053,4023
EP ENGONDJO 2,4023054,4023
INSTITUT INDJOLO,4023055,4023
BANA LAC,4023056,4023
EP.BOKOLE,4023057,4023
E.P. BONGONDOLO,4023058,4023
EP BOFUNGOLA,4023059,4023
EP EUNGU,4023060,4023
EP LOSELINGA,4023061,4023
EP. INGANDA,4023062,4023
EP BETAMBA,4023063,4023
INSTITUT IYOMI IFOKU,4023065,4023
BONGINDJI,4023066,4023
CENTRE DE SANTE DE BOKALA,4023067,4023
EP BOKENDELA,4023068,4023
EP BOLONGO,4023069,4023
INSTITUT BOALA,4023070,4023
INSTITUT IMAMA,4023071,4023
E.P. WAKA,4023073,4023
EP BETAMBA/BETAMBA,4023074,4023
EP BOKELE,4023075,4023
EP NKUSE,4023076,4023
CS BOFANDJWA,4023078,4023
E.P LOSAKO,4023079,4023
E.P. BONKENA ISONGO,4023080,4023
EP BOFUNGOLA,4023081,4023
EP BOLONGO,4023082,4023
EP EKAKABU2,4023083,4023
EP. LINGONDJU,4023085,4023
ITA/BOTEKA,4023086,4023
E.P. BISOLOSO,4023087,4023
EP MBALANKOLE,4023088,4023
EP RUKI,4023089,4023
INSTITUT SANGELA NGOY,4023090,4023
INSTITUT YELE INGENDE,4023091,4023
E.P. 1 MEKOKO,4024002,4024
EP BESENGE,4024003,4024
EP BONGONDE/MOKOLO,4024004,4024
EP LOKOLO,4024005,4024
EP NZALEKENGA 1,4024006,4024
EP TOSALISANA,4024007,4024
EP BOKOBA,4024009,4024
EP LOKANGA,4024010,4024
EP MABINZA,4024011,4024
EP MOBENGA NKULU,4024012,4024
EP NGELE,4024013,4024
EP NKOLO 1,4024014,4024
EP2. NKOSO,4024015,4024
HOPITAL GENERAL DE REFERENCE,4024016,4024
PS. NGELO BOMBWA,4024017,4024
CENTRE DE SANTE MBULI,4024018,4024
EP IYANDA,4024019,4024
EP MBULI,4024020,4024
EP TOYOKANA,4024021,4024
CS SAMBA,4024022,4024
E.P. SAMBA,4024023,4024
EP BONGINDA,4024024,4024
EP BOSANGA/LOKOLE,4024025,4024
CENTRE DE SANTE BOTWALI,4024026,4024
CENTRE DE SANTE MALUALUMBA,4024027,4024
EP ILOMBE,4024028,4024
EP LOBELI,4024029,4024
EP MOKULA,4024030,4024
EP NGONDOLA,4024031,4024
EP NGONDOLA-IYUMBU,4024032,4024
