voting_site_id,district_id,province_id,voting_site_name,district,province
2052068,2052,2,INSTITUT KINZOLANI,KASANGULU,KONGO CENTRAL
2052067,2052,2,EP.YONGO ARMEE DU SALUT,KASANGULU,KONGO CENTRAL
2052066,2052,2,COMMUNAUTE NEO APOSTOLIQUE,KASANGULU,KONGO CENTRAL
2052065,2052,2,CABANE DE MANSIENI,KASANGULU,KONGO CENTRAL
2052096,2052,2,EP1 KASANGULU,KASANGULU,KONGO CENTRAL
2052095,2052,2,EP. KINDUTI,KASANGULU,KONGO CENTRAL
2052094,2052,2,EP 3 KASANGULU,KASANGULU,KONGO CENTRAL
2052093,2052,2,EP A YENGE,KASANGULU,KONGO CENTRAL
2052092,2052,2,CS LA BORNE,KASANGULU,KONGO CENTRAL
2052091,2052,2,EP WONGIKA,KASANGULU,KONGO CENTRAL
2052090,2052,2,EP NGEMBA,KASANGULU,KONGO CENTRAL
2052089,2052,2,EP KIMPAKASA,KASANGULU,KONGO CENTRAL
2052088,2052,2,EP1 LUFUTU,KASANGULU,KONGO CENTRAL
2052087,2052,2,EP YANDA,KASANGULU,KONGO CENTRAL
2052086,2052,2,EP KINGANA,KASANGULU,KONGO CENTRAL
2052085,2052,2,EP2 LUFUTU,KASANGULU,KONGO CENTRAL
2052084,2052,2,POSTE DE SANTE KITEMPA,KASANGULU,KONGO CENTRAL
2052083,2052,2,EP.KITEMPA,KASANGULU,KONGO CENTRAL
2052082,2052,2,EP. KINTUDI,KASANGULU,KONGO CENTRAL
2052081,2052,2,EP KIOSI,KASANGULU,KONGO CENTRAL
2053015,2053,2,"INST, MATONDO",KIMVULA,KONGO CENTRAL
2053014,2053,2,CENTRE DE SANTE KIN'KAYIKA,KIMVULA,KONGO CENTRAL
2053013,2053,2,"""""INST. KINKOSI N""""""""SOLA""""",KIMVULA,KONGO CENTRAL
2053012,2053,2,INST. KINKOSI BENGA,KIMVULA,KONGO CENTRAL
2053011,2053,2,I.T.A KIMAGOGA,KIMVULA,KONGO CENTRAL
2053010,2053,2,INST KITONGIKA,KIMVULA,KONGO CENTRAL
2053009,2053,2,INST KIN'SAFU,KIMVULA,KONGO CENTRAL
2053008,2053,2,INST KIMBUBA,KIMVULA,KONGO CENTRAL
2053007,2053,2,EP KILEMBILA,KIMVULA,KONGO CENTRAL
2053006,2053,2,E.P. 2 KINGOMA,KIMVULA,KONGO CENTRAL
2053005,2053,2,CENTRE DE SANTE DE KINGOMA,KIMVULA,KONGO CENTRAL
2053004,2053,2,INST. KIMAFUILA,KIMVULA,KONGO CENTRAL
2053003,2053,2,EP1 KIVUNDA,KIMVULA,KONGO CENTRAL
2053002,2053,2,E.P. KIMPOYILA,KIMVULA,KONGO CENTRAL
2053001,2053,2,INSTITUT N'NUA,KIMVULA,KONGO CENTRAL
2052097,2052,2,EP4 KASANGULU,KASANGULU,KONGO CENTRAL
2053031,2053,2,EP2 LULA LUMENE/MBEKO NSEKE,KIMVULA,KONGO CENTRAL
2053030,2053,2,EP. NZUNDU,KIMVULA,KONGO CENTRAL
2053029,2053,2,EP1 KIKAMBA,KIMVULA,KONGO CENTRAL
2053028,2053,2,EP. KIMPOKO,KIMVULA,KONGO CENTRAL
2053027,2053,2,EP DIANGIENGA,KIMVULA,KONGO CENTRAL
2053026,2053,2,CS KINANGA,KIMVULA,KONGO CENTRAL
2053025,2053,2,INST. LULA LUMENE,KIMVULA,KONGO CENTRAL
2053024,2053,2,INST. KINKOSI KINGOMBE,KIMVULA,KONGO CENTRAL
2053023,2053,2,INST. KIMPUNI BESI,KIMVULA,KONGO CENTRAL
2053022,2053,2,EP2 KINGOMBE/KIMAGUNINA,KIMVULA,KONGO CENTRAL
2053021,2053,2,EP KIMAKUNGU,KIMVULA,KONGO CENTRAL
2053020,2053,2,EP2 LULA LUMENE/KIMPISIALA,KIMVULA,KONGO CENTRAL
2053019,2053,2,EP NSUAKA,KIMVULA,KONGO CENTRAL
2053018,2053,2,INST. TECH. AGRICOLE NTOMBOMBO,KIMVULA,KONGO CENTRAL
2053017,2053,2,INST. KIMPOKO,KIMVULA,KONGO CENTRAL
2053016,2053,2,INST. KIMBIDI,KIMVULA,KONGO CENTRAL
2053047,2053,2,INST. KINDONGOLOSI,KIMVULA,KONGO CENTRAL
2053046,2053,2,EP2 KINSAFU,KIMVULA,KONGO CENTRAL
2053045,2053,2,PS KIMIOLA,KIMVULA,KONGO CENTRAL
2053044,2053,2,EP. KILUENI,KIMVULA,KONGO CENTRAL
2053043,2053,2,I.T.A NKENGE,KIMVULA,KONGO CENTRAL
2053042,2053,2,INSTITUT NTANTU,KIMVULA,KONGO CENTRAL
2053041,2053,2,EP2. KINSUWA/KIKIANGALA,KIMVULA,KONGO CENTRAL
2053040,2053,2,EP1. KINSUWA,KIMVULA,KONGO CENTRAL
2053039,2053,2,EP. KINGANGULA,KIMVULA,KONGO CENTRAL
2053038,2053,2,EP LUBISI,KIMVULA,KONGO CENTRAL
2053037,2053,2,E.P. NSAKA,KIMVULA,KONGO CENTRAL
2053036,2053,2,E.P. KINSAFU,KIMVULA,KONGO CENTRAL
2053035,2053,2,INSTITUT NDIATULU MBOTE,KIMVULA,KONGO CENTRAL
2053034,2053,2,EP. KIMVUANDABA,KIMVULA,KONGO CENTRAL
2053033,2053,2,EP 2 KIKUATI,KIMVULA,KONGO CENTRAL
2053032,2053,2,E.P. 1 KIKWATI,KIMVULA,KONGO CENTRAL
2012009,2012,2,MAISON COMMUNALE,BOMA VILLE,KONGO CENTRAL
2012010,2012,2,"C,S, CONFIANCE 2",BOMA VILLE,KONGO CENTRAL
2012011,2012,2,C.S. LE BON BERGER,BOMA VILLE,KONGO CENTRAL
2012012,2012,2,C.S. FLORENTIA,BOMA VILLE,KONGO CENTRAL
2012013,2012,2,INSTITUT KIMBANZA,BOMA VILLE,KONGO CENTRAL
2012014,2012,2,CENTRE DE SANTE MATERNITE KALAMU,BOMA VILLE,KONGO CENTRAL
2012015,2012,2,COMPLEXE SCOLAIRE MARDOLI,BOMA VILLE,KONGO CENTRAL
2012016,2012,2,CS. MAYANGI MUNTIMA,BOMA VILLE,KONGO CENTRAL
2012017,2012,2,E.P. MAMA YA LUZINGU,BOMA VILLE,KONGO CENTRAL
2012018,2012,2,E.P.1 LISALA,BOMA VILLE,KONGO CENTRAL
2011022,2011,2,E.P. TULONGA,MATADI VILLE,KONGO CENTRAL
2011023,2011,2,E.P2 MIKONDO,MATADI VILLE,KONGO CENTRAL
2011024,2011,2,CEC NZADI,MATADI VILLE,KONGO CENTRAL
2053050,2053,2,LYCEE TUWISANA,KIMVULA,KONGO CENTRAL
2053049,2053,2,INSTITUT DE KIMVULA,KIMVULA,KONGO CENTRAL
2053048,2053,2,INSTUT NKIMI,KIMVULA,KONGO CENTRAL
2011025,2011,2,CS LES CHERUBINS,MATADI VILLE,KONGO CENTRAL
2011026,2011,2,E.P. 1 TUZOLANA,MATADI VILLE,KONGO CENTRAL
2011027,2011,2,E.P. 2 MAMBOTE,MATADI VILLE,KONGO CENTRAL
2011028,2011,2,E.P. ANGO ANGO,MATADI VILLE,KONGO CENTRAL
2011029,2011,2,E.P. BIWEWE,MATADI VILLE,KONGO CENTRAL
2011030,2011,2,E.P. KIAMVU,MATADI VILLE,KONGO CENTRAL
2011031,2011,2,E.P. MAYUKU,MATADI VILLE,KONGO CENTRAL
2011032,2011,2,E.P. VIVI,MATADI VILLE,KONGO CENTRAL
2011033,2011,2,E.P. WENZE,MATADI VILLE,KONGO CENTRAL
2011034,2011,2,INST. TECH. PROF. MATADI,MATADI VILLE,KONGO CENTRAL
2011035,2011,2,INSTITUT DE MVUZI,MATADI VILLE,KONGO CENTRAL
2012001,2012,2,"C,S KIEZILA",BOMA VILLE,KONGO CENTRAL
2012002,2012,2,EP 1 LUSALA,BOMA VILLE,KONGO CENTRAL
2011006,2011,2,E.P TSHIMPI,MATADI VILLE,KONGO CENTRAL
2011007,2011,2,E.P. 1 LONDE,MATADI VILLE,KONGO CENTRAL
2011008,2011,2,E.P. 3 MPOZO,MATADI VILLE,KONGO CENTRAL
2011009,2011,2,EP GONDA,MATADI VILLE,KONGO CENTRAL
2011010,2011,2,INST. I MABEKI,MATADI VILLE,KONGO CENTRAL
2011011,2011,2,INST. TECH. COM. SOYO,MATADI VILLE,KONGO CENTRAL
2011012,2011,2,EP. 4 MVUZI,MATADI VILLE,KONGO CENTRAL
2011013,2011,2,LYCEE KIMPANGI,MATADI VILLE,KONGO CENTRAL
2011014,2011,2,COMPLEXE SCOLAIRE EMERGENCE,MATADI VILLE,KONGO CENTRAL
2011015,2011,2,E.P SAINT ANTOINE,MATADI VILLE,KONGO CENTRAL
2011016,2011,2,E.P. 1 MATADI CENTRE,MATADI VILLE,KONGO CENTRAL
2011017,2011,2,E.P. 1 MINKONDO,MATADI VILLE,KONGO CENTRAL
2011018,2011,2,E.P. 1 MVIBUDULU,MATADI VILLE,KONGO CENTRAL
2011019,2011,2,E.P. 1 TOMISA LUZINGU,MATADI VILLE,KONGO CENTRAL
2011020,2011,2,E.P. I KIABILUA,MATADI VILLE,KONGO CENTRAL
2011021,2011,2,E.P. LUZIZILU,MATADI VILLE,KONGO CENTRAL
2011001,2011,2,C.S MVUADU,MATADI VILLE,KONGO CENTRAL
2011002,2011,2,COLLEGE NTETEMBWA,MATADI VILLE,KONGO CENTRAL
2011003,2011,2,GROUPE SCOLAIRE MAMAN PHAMBU,MATADI VILLE,KONGO CENTRAL
2011004,2011,2,CS DORELI,MATADI VILLE,KONGO CENTRAL
2011005,2011,2,CS LA MODERNITE,MATADI VILLE,KONGO CENTRAL
2041033,2041,2,EP KIZOLADIO,MBANZA-NGUNGU,KONGO CENTRAL
3051010,3042,3,EP. LUYINDU,KENGE VILLE,KWANGO
3051011,3042,3,ITI MAMAN BUKA,KENGE VILLE,KWANGO
3051012,3042,3,CS ASTRID BUKA,KENGE VILLE,KWANGO
3051013,3042,3,INSTITUT MASIKITA,KENGE VILLE,KWANGO
3051014,3042,3,LYCEE MAMAN NZUMBA,KENGE VILLE,KWANGO
3051015,3042,3,CENTRE DE SANTE SADISA CHEZ YHA NOVA.,KENGE VILLE,KWANGO
3051016,3042,3,COMPLEXE SCOLAIRE NOTRE DAME DE LA VISITATION.,KENGE VILLE,KWANGO
3051049,3051,3,CENTRE DE SANTE INZIOKO,KENGE,KWANGO
3051050,3051,3,INST. ITAV. LUVWEVWA,KENGE,KWANGO
3051051,3051,3,INST. KIWANA/MALABA,KENGE,KWANGO
3051052,3051,3,E.P. BISEWO,KENGE,KWANGO
3051053,3051,3,E.P. ILANGA,KENGE,KWANGO
3051022,3051,3,E.P. BATSHONGO,KENGE,KWANGO
3051023,3051,3,E.P. LUZOLO,KENGE,KWANGO
3051024,3051,3,E.P. MUNENE / KIALALA,KENGE,KWANGO
3051025,3051,3,E.P. TSAKALA NTUTU,KENGE,KWANGO
3051038,3051,3,EP. KULUSE,KENGE,KWANGO
3051039,3051,3,INST. BOLE BATU,KENGE,KWANGO
3051040,3051,3,INST. TECH. AGRICOLE TSINDA KWANGO,KENGE,KWANGO
3051041,3051,3,INSTITUT MABAKA,KENGE,KWANGO
3051042,3051,3,E.P. KASONGO YUNGU,KENGE,KWANGO
3051043,3051,3,EP KIKINDI,KENGE,KWANGO
3051044,3051,3,CS MALAMBU,KENGE,KWANGO
3051045,3051,3,E.P. MALAMBU,KENGE,KWANGO
3051046,3051,3,EP KIMWELA,KENGE,KWANGO
3051047,3051,3,INSTITUT KINKOUMBI,KENGE,KWANGO
3051048,3051,3,E.P. KINKOUMBI,KENGE,KWANGO
3051033,3051,3,E.P. INGOMA,KENGE,KWANGO
3051034,3051,3,INST. MATONDO,KENGE,KWANGO
3051035,3051,3,INST.BOKO,KENGE,KWANGO
3051036,3051,3,EP MABAKA,KENGE,KWANGO
3051009,3042,3,EP. CONGO,KENGE VILLE,KWANGO
3051071,3051,3,E.P. FANGULU,KENGE,KWANGO
3051072,3051,3,E.P. KALENGA,KENGE,KWANGO
3051073,3051,3,E.P. TATSO,KENGE,KWANGO
3051074,3051,3,E.P. LONZO MUNENE/BUKANGA,KENGE,KWANGO
3051075,3051,3,E.P. SIKAMA,KENGE,KWANGO
3051076,3051,3,EP BUKANGA VILLAGE,KENGE,KWANGO
3051077,3051,3,EP LETA,KENGE,KWANGO
3051078,3051,3,CENTRE DE SANTE DE BATSHONGO,KENGE,KWANGO
3051079,3051,3,CENTRE DE SANTE DE KABUBA,KENGE,KWANGO
3051080,3051,3,E.P. KABUBA,KENGE,KWANGO
3051081,3051,3,E.P. KINDINDI,KENGE,KWANGO
3051082,3051,3,E.P. MANKONO/MAKENGO,KENGE,KWANGO
3051083,3051,3,E.P. MULOSI,KENGE,KWANGO
3051084,3051,3,E.P. KINDINDI,KENGE,KWANGO
3051085,3051,3,E.P. MANGO KABAMBA,KENGE,KWANGO
3051086,3051,3,EP.BATSHONGO1,KENGE,KWANGO
3051087,3051,3,EP.KAFAMBA/MAWANA,KENGE,KWANGO
3051088,3051,3,CENTRE DE SANTE FWAPASI,KENGE,KWANGO
3051089,3051,3,CENTRE DE SANTE KASANDJI,KENGE,KWANGO
3051090,3051,3,E.P. LUNGISA,KENGE,KWANGO
3051091,3051,3,E.P. MULOPO LWAKA,KENGE,KWANGO
3051092,3051,3,E.P. SAKIVUVU,KENGE,KWANGO
3051093,3051,3,INST. BITEKO/TANGOMBE,KENGE,KWANGO
3051094,3051,3,EP 2 KADANDJI,KENGE,KWANGO
3051095,3051,3,E.P. MAKASA,KENGE,KWANGO
3051096,3051,3,CABANE DE KIPULUMBA,KENGE,KWANGO
3051097,3051,3,EP KATOY,KENGE,KWANGO
3051098,3051,3,EP KIBOMBO,KENGE,KWANGO
3051099,3051,3,EP TADIKA,KENGE,KWANGO
3051100,3051,3,INST KWANGO/AJC,KENGE,KWANGO
3051101,3051,3,INSTITUT LEBO,KENGE,KWANGO
3051102,3051,3,INSTITUT PONT-KWANGO,KENGE,KWANGO
3051103,3051,3,CS DE REFERENCE MISSOON LONZO,KENGE,KWANGO
3051105,3051,3,E.P. MAFU-KIPIEBU,KENGE,KWANGO
3051106,3051,3,EP ABSP-LONZO,KENGE,KWANGO
3051107,3051,3,LYCEE SEBYERA,KENGE,KWANGO
3051108,3051,3,EP KIMBOLOLO,KENGE,KWANGO
3051109,3051,3,INSTITUT LONZO LUZAU,KENGE,KWANGO
3051110,3051,3,CENTRE DE SANTE DE REFFERANCE BUKANGA-LONZO,KENGE,KWANGO
3051111,3051,3,E.P. BARINGA,KENGE,KWANGO
3051112,3051,3,E.P. KIKIAMFU,KENGE,KWANGO
3051114,3051,3,EP. MIDIMI,KENGE,KWANGO
3051115,3051,3,INSTITUT LUSANSU,KENGE,KWANGO
3051116,3051,3,CENTRE DE SANTE CERCLE,KENGE,KWANGO
3051117,3051,3,E.P. KINZADI,KENGE,KWANGO
3051118,3051,3,E.P. NDJILI,KENGE,KWANGO
3051119,3051,3,EP NKONZI MUTEBA,KENGE,KWANGO
3051120,3051,3,E.P. MAKOKO,KENGE,KWANGO
3051121,3051,3,EP. KIPOLONGO1,KENGE,KWANGO
3051122,3051,3,EP.MAMAN BETTY KITEBI,KENGE,KWANGO
3051123,3051,3,EP KINDONGOLOSI,KENGE,KWANGO
3051124,3051,3,E.P. 3 MAMAN BUKA,KENGE,KWANGO
3051125,3051,3,E.P. KIMWELA,KENGE,KWANGO
3051126,3051,3,E.P. MABENGI,KENGE,KWANGO
3051127,3051,3,E.P. TAKUNDI,KENGE,KWANGO
3051128,3051,3,EP 2 MUKWAKASA/KIZOLELE,KENGE,KWANGO
3051129,3051,3,EP BISALU,KENGE,KWANGO
3051130,3051,3,EP BITEKO,KENGE,KWANGO
3051131,3051,3,CENTRE DE SANTE KALENGE,KENGE,KWANGO
3051132,3051,3,E.P. MIBERTA,KENGE,KWANGO
3051133,3051,3,EP KENGE2,KENGE,KWANGO
3051134,3051,3,INSTITUT KALENGE,KENGE,KWANGO
3051135,3051,3,INSTITUT MANDANDA,KENGE,KWANGO
3051136,3051,3,INSTITUT SAINTE MARIE,KENGE,KWANGO
3051137,3051,3,CENTRE DE SANTE SAINT PIERRE,KENGE,KWANGO
3051138,3051,3,CENTRE KITATA NKATU 2,KENGE,KWANGO
3051139,3051,3,E.P. 4 MAMAN BUKA,KENGE,KWANGO
3051140,3051,3,INST. PALAKUNGA,KENGE,KWANGO
3051141,3051,3,E.P. 2 TANDA MUSAMBA,KENGE,KWANGO
3051143,3051,3,E.P.LA PAROLE/KITATA NGOY,KENGE,KWANGO
3051144,3051,3,EP.WAMBA 2,KENGE,KWANGO
3051145,3051,3,CENTRE DE SANTE DE KIKONGO,KENGE,KWANGO
3051146,3051,3,CENTRE DE SANTE KINZAO,KENGE,KWANGO
3051147,3051,3,E.P. MAMBEMBA,KENGE,KWANGO
3051148,3051,3,E.P. MAYENGELE TSEKE,KENGE,KWANGO
3051149,3051,3,E.P. MBUMIYANGA,KENGE,KWANGO
3051150,3051,3,INSTITUT KIMPANGI,KENGE,KWANGO
3051151,3051,3,INSTITUT TUWISANA NZASI LWAY,KENGE,KWANGO
3051152,3051,3,E.P. KISANTU,KENGE,KWANGO
3051153,3051,3,INSTITUT MUZULU,KENGE,KWANGO
3051154,3051,3,E.P. VUMBUKA KIBANDA,KENGE,KWANGO
3051155,3051,3,CABANE LIBIE,KENGE,KWANGO
3051156,3051,3,CENTRE CBCO MUKALATI,KENGE,KWANGO
3051157,3051,3,E.P. 1 KIBWILA,KENGE,KWANGO
3051158,3051,3,E.P. KINGWANGU,KENGE,KWANGO
3051159,3051,3,INSTITUT KOLOKOSO,KENGE,KWANGO
3051160,3051,3,INSTITUT MUTONI TOYI,KENGE,KWANGO
3051161,3051,3,E.P LUTONDO,KENGE,KWANGO
3051162,3051,3,E.P. MAKASU,KENGE,KWANGO
3051163,3051,3,EP BUKAKA,KENGE,KWANGO
3051164,3051,3,INST. MUKANZA,KENGE,KWANGO
3051165,3051,3,C.S KINKONGO,KENGE,KWANGO
3051166,3051,3,COMPLEXE SCOLAIRE KINDI KINZAO,KENGE,KWANGO
3051167,3051,3,E.P. KIMBADINGA,KENGE,KWANGO
3051168,3051,3,INST. KIMBENI,KENGE,KWANGO
3051169,3051,3,CENTRE DE SANTE BANGOMBE,KENGE,KWANGO
3051170,3051,3,CENTRE DE SANTE KIMBAKATA,KENGE,KWANGO
3051171,3051,3,E.P. KASOMBO,KENGE,KWANGO
3051172,3051,3,E.P. KIMONA,KENGE,KWANGO
3051173,3051,3,E.P. MANZIANGU,KENGE,KWANGO
3051174,3051,3,E.P. MIKAO,KENGE,KWANGO
3051175,3051,3,E.P. NZEY 2,KENGE,KWANGO
3051176,3051,3,E.P. PAPA KINIEMA,KENGE,KWANGO
3051177,3051,3,E.P. SWA MITONDO,KENGE,KWANGO
3051178,3051,3,EP. KIAMFU MBANGU,KENGE,KWANGO
3051179,3051,3,INSTITUT KASOMBO,KENGE,KWANGO
3051180,3051,3,INSTITUT MAKUNDA KOBO,KENGE,KWANGO
3051181,3051,3,INSTITUT MBONGO,KENGE,KWANGO
3051182,3051,3,INSTITUT MONSEIGNEUR NZALA,KENGE,KWANGO
3051183,3051,3,LYCEE TECHNIQUE KILENGO,KENGE,KWANGO
3051184,3051,3,E.P KINZOMBA,KENGE,KWANGO
3051185,3051,3,E.P. KINZOMBA,KENGE,KWANGO
3051186,3051,3,E.P. LUKUNDA,KENGE,KWANGO
3051187,3051,3,C.S MAKODIA,KENGE,KWANGO
3051188,3051,3,E.P. MAKODIA,KENGE,KWANGO
3051189,3051,3,E.P. MUKUMBI,KENGE,KWANGO
3051190,3051,3,EP KABWA,KENGE,KWANGO
3051191,3051,3,E.P. KONGO MINDANDA,KENGE,KWANGO
3051192,3051,3,EP DON ABDOUL,KENGE,KWANGO
3051193,3051,3,EP NZIMBU MWANA,KENGE,KWANGO
3051194,3051,3,INSTITUT DE MISELE,KENGE,KWANGO
3051195,3051,3,INSTITUT SAMY MWAMBA,KENGE,KWANGO
3051196,3051,3,CENTRE KIYENGA,KENGE,KWANGO
3051197,3051,3,E.P. VUMBUKA MUKATA,KENGE,KWANGO
3051198,3051,3,EP IBILU,KENGE,KWANGO
3051199,3051,3,INSTITUT MOBATELI,KENGE,KWANGO
3051200,3051,3,E.P. KAPENDE MUKUTU,KENGE,KWANGO
3051201,3051,3,E.P. KINKUBA,KENGE,KWANGO
3051202,3051,3,EP. KANTAMBO,KENGE,KWANGO
3051203,3051,3,INSTITUT FWASEBA,KENGE,KWANGO
3051204,3051,3,EP.BAKALI/MUNENE,KENGE,KWANGO
3051205,3051,3,EP.KIMPANGI,KENGE,KWANGO
3051206,3051,3,INST. BWAMBALA,KENGE,KWANGO
3051207,3051,3,INST. MAKANGAMBELO,KENGE,KWANGO
3051208,3051,3,E.P KISUNGA,KENGE,KWANGO
3051209,3051,3,E.P KIZOMBO,KENGE,KWANGO
3051210,3051,3,EP KIMPANGI,KENGE,KWANGO
3051211,3051,3,EP MBANGI,KENGE,KWANGO
3051212,3051,3,EP. KINZOMBA,KENGE,KWANGO
3051213,3051,3,CENTRE DE SANTE MWELA TSAY,KENGE,KWANGO
3051214,3051,3,COMPLEXE SCOLAIRE KALUNGA/MUZUSU 2,KENGE,KWANGO
3051215,3051,3,INSTITUT KIMBAMBI,KENGE,KWANGO
3051216,3051,3,INSTITUT MUKANZA KIMWELA,KENGE,KWANGO
3051217,3051,3,CENTRE DE SANTE NGANGA MBAKA,KENGE,KWANGO
3051218,3051,3,E.P. KAMBUNDI BODILA,KENGE,KWANGO
3051219,3051,3,E.P. NZAU MUSITU,KENGE,KWANGO
3051220,3051,3,EP KALUNGA,KENGE,KWANGO
3051221,3051,3,INSTITUT APOTRE NKOY,KENGE,KWANGO
3051222,3051,3,E.P. KUWISANA,KENGE,KWANGO
3051223,3051,3,EP KIKINDI,KENGE,KWANGO
3051224,3051,3,EP MAKWANZA,KENGE,KWANGO
3051225,3051,3,E.P. ABBE-SINGA,KENGE,KWANGO
3051226,3051,3,E.P. KIKWE,KENGE,KWANGO
3051227,3051,3,E.P. LUBANZA,KENGE,KWANGO
3051228,3051,3,E.P. MULAKU,KENGE,KWANGO
3051229,3051,3,EP. KIKOSI PAYI,KENGE,KWANGO
3051230,3051,3,E.P. 2 MBEKO,KENGE,KWANGO
3051231,3051,3,EP DESIRE,KENGE,KWANGO
3051232,3051,3,EP TEMBE,KENGE,KWANGO
3051233,3051,3,INSTITUT LUSADISU/ SWA KASONGO,KENGE,KWANGO
3051234,3051,3,CENTRE DE SANTE MAKIALA,KENGE,KWANGO
3051235,3051,3,E.P LUTA,KENGE,KWANGO
3051236,3051,3,E.P. KIKOSI PAY,KENGE,KWANGO
3051237,3051,3,E.P. KIWANA,KENGE,KWANGO
3051238,3051,3,E.P. MAKIALA,KENGE,KWANGO
3051239,3051,3,C.S MAMAN BUKA II,KENGE,KWANGO
3051240,3051,3,E.P SALAM,KENGE,KWANGO
3051241,3051,3,E.P. KAFUTI,KENGE,KWANGO
3051242,3051,3,INSTITUT2 MILUNDU,KENGE,KWANGO
3051243,3051,3,CENTRE DE SANTE KIKONGO LWASA,KENGE,KWANGO
3051244,3051,3,CENTRE DE SANTE MUSANGU TSAY,KENGE,KWANGO
3051245,3051,3,E.P KIKONGO LWASA,KENGE,KWANGO
3051246,3051,3,E.P. GOGA BUKANGA-TSEKE,KENGE,KWANGO
3051247,3051,3,E.P. KABWA/KIKONZI,KENGE,KWANGO
3051248,3051,3,EP. KIMBANZI,KENGE,KWANGO
3051249,3051,3,INST. SADISANA,KENGE,KWANGO
3051250,3051,3,E.P. KINGOMAMBANDA,KENGE,KWANGO
3051251,3051,3,EP. KINA/ FASAMBA,KENGE,KWANGO
3051252,3051,3,EP. MASITA/ EQUATEUR,KENGE,KWANGO
3051253,3051,3,INSTITUT MBEKO/MUBIDI,KENGE,KWANGO
3051254,3051,3,E.P MIBERTA / MAKU,KENGE,KWANGO
3051255,3051,3,INST MATANDI,KENGE,KWANGO
3051256,3051,3,EP KIMPAKA,KENGE,KWANGO
3051257,3051,3,INST. MIMBENGA,KENGE,KWANGO
3051258,3051,3,E.P. BAMBUTA/MBONGA KASESI,KENGE,KWANGO
3051259,3051,3,E.P. KAMWENI,KENGE,KWANGO
3051261,3051,3,INSTITUT KIKWETA,KENGE,KWANGO
3051262,3051,3,INSTITUT KILUNDA,KENGE,KWANGO
3051263,3051,3,CENTRE DE SANTE BANGONGO,KENGE,KWANGO
3051264,3051,3,CS NGONDI MUTOMBO,KENGE,KWANGO
3051265,3051,3,E.P KINSULAMU/KAPAY,KENGE,KWANGO
3051266,3051,3,E.P. 2 KIKONGO LWASA,KENGE,KWANGO
3051267,3051,3,E.P. FASAMBA/KINA,KENGE,KWANGO
3051268,3051,3,EP. MITI MITI,KENGE,KWANGO
3051269,3051,3,INSTITUT DE GONGO,KENGE,KWANGO
3051270,3051,3,E.P. TSAKALA NZADI,KENGE,KWANGO
3051271,3051,3,E.P. TSIMUNWA NGONDI,KENGE,KWANGO
3051272,3051,3,EP. MAMBENGA,KENGE,KWANGO
3051273,3051,3,EP. MAZWENI,KENGE,KWANGO
3051275,3051,3,INSTITUT WAKANA,KENGE,KWANGO
3051276,3051,3,CENTRE DE SANTE KAPAYLONO LONO,KENGE,KWANGO
3051277,3051,3,E.P. 1 KISIETA,KENGE,KWANGO
3051278,3051,3,E.P. KAPAY LONO,KENGE,KWANGO
3051279,3051,3,E.P. LUZOLO/NDUNGA,KENGE,KWANGO
3051280,3051,3,PS DE SANTE,KENGE,KWANGO
3051281,3051,3,"""""CABANE D""""""""ISRAEL""""",KENGE,KWANGO
3051282,3051,3,E.P. MAFWA-MANGONDI,KENGE,KWANGO
3051283,3051,3,EP KESA,KENGE,KWANGO
3051284,3051,3,MAMAN MUSINGI,KENGE,KWANGO
3051285,3051,3,E.P. KIMWANZA SANGA,KENGE,KWANGO
3051286,3051,3,EP KIPALA,KENGE,KWANGO
3051287,3051,3,EP KOLOKOSO/CK,KENGE,KWANGO
3051288,3051,3,EP MASONGA /KOLOKOSO,KENGE,KWANGO
3051289,3051,3,INST. SUNGAMA,KENGE,KWANGO
3051290,3051,3,INSTITUT MAZIA PUTU,KENGE,KWANGO
3051291,3051,3,CENTRE DE SANTE,KENGE,KWANGO
3051292,3051,3,E.P. MALAMBU,KENGE,KWANGO
3051294,3051,3,INSTITUT MUSAKA,KENGE,KWANGO
3051295,3051,3,E.P. KAZEKELE,KENGE,KWANGO
3051296,3051,3,E.P. LENDA,KENGE,KWANGO
3051297,3051,3,E.P.MAYAMBA- MUMVUMBI,KENGE,KWANGO
3051298,3051,3,E.P.NDOMBA,KENGE,KWANGO
3051299,3051,3,INST. MABAKA MUN.,KENGE,KWANGO
3051300,3051,3,INSTITUT INZIA,KENGE,KWANGO
3051301,3051,3,CENTRE DE SANTE DE REFERENCE KINDI,KENGE,KWANGO
3051302,3051,3,INSTITUT MABANDU,KENGE,KWANGO
3051303,3051,3,E.P. MAKIKU,KENGE,KWANGO
3051304,3051,3,EP. PALA/ KIPABU,KENGE,KWANGO
3051305,3051,3,INST. TECH. INDUSTRI LUKULA KINDI,KENGE,KWANGO
3051306,3051,3,CENTRE DE SANTE YAMBA,KENGE,KWANGO
3051307,3051,3,EP. TUWISANA / BAMPANGI,KENGE,KWANGO
3051308,3051,3,EP.KABWITA,KENGE,KWANGO
3051309,3051,3,INSTITUT KIAMVU KINZADI,KENGE,KWANGO
3051310,3051,3,INSTITUT MAYALA,KENGE,KWANGO
3051311,3051,3,CABANE SWEKA 1,KENGE,KWANGO
3051313,3051,3,"C,S LUKUNI IBANDA",KENGE,KWANGO
